DateTime,"Melter Gas Flow Valve Opening  _DB885,DD670,QC","Header Gas Pressure -Gail_DB1367,DD0,QC","ThermoCouple Flue Pass left Inner _DB872,DD0,QC","ThermoCouple Flue Pass left outer _DB874,DD0,QC","ThermoCouple Flue Pass Right Inner _DB876,DD0,QC","ThermoCouple Flue Pass Right outer _DB879,DD0,QC","Glass level_DB1177,DD0,QC","Fibber Optic Thermometer -Distributer-zone -2_DB719,DD134,QC","Fibber Optic Thermometer -Distributer-zone -6_DB731,DD134,QC","High Pressure M/C-61_DB668,DD134,QC","High Pressure M/C-65_DB691,DD134,QC","ThermoCouple Regenratore Right_DB868,DD0,QC","ThermoCouple melter bottom -2_DB858,DD0,QC","Melter Gas Flow Setpoint _DB885,DD726,QC","Fiber Optic Thermometer -F/H65- Middle_DB189,DD134,QC","ThermoCouple melter Crown -1_DB845,DD0,QC","Throat cooling blower Pressure _DB837,DD134,QC",chem_comp_SiO2,chem_comp_Al2O3,chem_comp_Fe2O3,chem_comp_CaO,chem_comp_MgO,chem_comp_Na2O,chem_comp_K2O,chem_comp_SO3,physical_test_density_gm_cc,physical_test_seed_count_result,,"Melter Gas flow_DB885,DD134,QC"
04:57.4,46.89936066,1.893012166,463.7000122,547.7000122,149.6999969,148,-0.082175732,1330.584473,1369.53125,40.9548645,39.89149475,1295.700073,1262,830,1257.060181,1482.700073,249.2042847,71.46,1.97,0.02,8.38,2.11,13.51,0.37,0.211,2.4965,13,,474.7178955
13:57.4,47.81650543,1.904947877,217.6999969,186,385.8000183,429.3000183,0.03125,1330.266235,1369.791626,41.00911713,40.11502075,1332.5,1262.200073,830,1256.973389,1475.200073,247.7484741,71.36,1.97,0.019,8.38,2.11,13.51,0.38,0.225,2.498,22,,831.5429688
22:57.4,47.44958496,1.913628459,125.8000031,113.4000015,472.8999939,503.2000122,0.03125,1329.832153,1369.748291,41.20225906,40.06510544,1344.200073,1262.200073,830,1256.886597,1475.700073,250.9403992,71.49,1.98,0.019,8.37,2.12,13.53,0.39,0.214,2.4965,19,,831.380249
34:57.4,46.57787323,1.909071207,395.3000183,547.9000244,260.8999939,257.3000183,-0.004050732,1329.369141,1369.733765,40.83116531,40.28646088,1308.700073,1262.099976,830,1257.089111,1477.5,249.0957794,71.47,1.98,0.021,8.34,2.14,13.53,0.38,0.218,2.4972,16,,831.9770508
43:57.4,45.27583313,1.918836832,465.2000122,571.7999878,164.1000061,160.5,0,1329.383667,1369.762695,41.02864838,39.99349213,1298,1262.200073,815,1257.074707,1483.099976,248.7340851,71.43,1.96,0.022,8.4,2.16,13.54,0.38,0.215,2.4969,15,,819.661499
55:57.4,46.5682869,1.904513955,213.1000061,182.5,390.3999939,434,0.019676208,1329.730957,1369.704834,41.06119919,40.07595825,1331.800049,1262,815,1256.799805,1476.099976,250.985611,71.75,2.02,0.022,8.18,2.18,13.47,0.38,0.213,2.4964,17,,813.368103
01:57.4,45.81040192,1.907335043,146.3000031,127.2000046,455.3000183,490.1000061,-0.011573792,1329.976807,1369.777222,40.7986145,40.27777863,1340.700073,1262,810,1256.857666,1476.099976,249.7558594,71.75,1.97,0.022,8.24,2.16,13.46,0.4,0.219,2.4972,15,,808.9735718
10:57.4,45.70156479,1.915364623,247.1999969,416.8999939,376.3000183,383.6000061,0.07870388,1330.396362,1369.965332,41.10243225,39.94791794,1323.5,1262.200073,810,1257.002319,1476.400024,250.3888092,71.74,1.99,0.023,8.17,2.14,13.52,0.41,0.224,2.4967,12,,807.508728
22:57.4,45.33971024,1.912977457,452.2000122,568.7000122,185.4000092,180.5,-0.07060194,1330.62793,1369.878418,41.00694656,39.98263931,1300.400024,1262.200073,810,1257.060181,1483.800049,251.1754913,71.72,1.97,0.022,8.27,2.14,13.47,0.43,0.222,2.4975,17,,811.4692383
27:57.4,45.72864532,1.916883707,467,559.5,150.1000061,147.5,-0.098379612,1330.598877,1369.748291,41.10677338,40.36241531,1296.300049,1262.400024,810,1257.089111,1485,250.7866669,71.68,1.97,0.022,8.28,2.13,13.49,0.43,0.213,2.4981,13,,194.878479
36:57.4,46.30339813,1.904947877,222.4000092,192.6000061,379.8000183,423.2000122,0.041666985,1330.367432,1370.023193,40.95269394,39.86328125,1330.400024,1262.300049,810,1257.074707,1476.200073,250.3074341,71.66,1.98,0.022,8.33,2.1,13.49,0.44,0.212,2.4983,18,,809.7873535
45:57.4,45.81952667,1.90625,128.8000031,115.0999985,469.3999939,500.3999939,0.059027672,1329.904541,1370.008667,41.13281631,40.36675644,1339.200073,1262.400024,810,1256.915527,1474.099976,250.2893524,71.46,1.99,0.022,8.46,2.06,13.43,0.44,0.218,2.5003,13,,812.2287598
54:57.4,45.03385162,1.913628459,325.2000122,505.3999939,319.3999939,319.5,0.020255089,1329.441528,1370.081055,40.92882156,40.212677,1313.400024,1262.5,810,1256.901001,1474.900024,247.5495453,71.45,1.96,0.022,8.54,2,13.53,0.43,0.213,2.5014,14,,814.1276245
09:57.4,45.38863754,1.901475668,455.5,531.9000244,153.1000061,151.9000092,-0.09317112,1329.340332,1370.109985,40.98090363,39.85677338,1296.300049,1262.800049,810,1256.973389,1484.599976,249.9547882,71.52,1.97,0.021,8.28,2.05,13.46,0.43,0.22,2.5012,16,,797.6888428
